sample_idx,lambda,num_think_tokens,kept_tokens,dropped_tokens,skip_reason,occupancy@1,occupancy@2,occupancy@3,occupancy@4,occupancy@5
209,0.001,988,630,358,,0.9701492537313433,0.8955223880597015,0.8383084577114432,0.8470149253731343,0.864179104477611
210,0.001,987,686,301,,0.9738562091503268,0.8823529411764706,0.8431372549019613,0.8709150326797386,0.866666666666666
211,0.001,6770,5414,1356,,0.9713467048710601,0.8853868194842407,0.8806112702960841,0.8875358166189111,0.8853868194842431
212,0.001,3375,2614,761,,0.5820433436532507,0.49226006191950467,0.47265221878224956,0.45123839009287925,0.4383900928792577
213,0.001,754,548,206,,0.9661016949152542,0.9216101694915254,0.8983050847457622,0.9067796610169492,0.9067796610169507
214,0.001,1826,607,1219,,0.53125,0.5140625,0.4729166666666667,0.4515625,0.4524999999999998
215,0.001,555,477,78,,0.9457831325301205,0.9246987951807228,0.9397590361445785,0.9307228915662651,0.9289156626506023
216,0.001,617,130,487,,0.8326530612244898,0.7326530612244898,0.7183673469387748,0.7163265306122449,0.7314285714285718
217,0.001,3248,1606,1642,,0.935064935064935,0.8766233766233766,0.8715728715728723,0.8652597402597403,0.8670995670995703
218,0.001,2499,1282,1217,,0.9525547445255474,0.8832116788321168,0.8661800486617993,0.8585766423357665,0.872262773722629
219,0.001,580,265,315,,0.6517857142857143,0.640625,0.6205357142857143,0.5870535714285714,0.5901785714285711
220,0.001,1653,1537,116,,0.9693486590038314,0.921455938697318,0.9233716475095779,0.9262452107279694,0.9264367816091962
221,0.001,390,199,191,,0.9402985074626866,0.927860696517413,0.8822553897180755,0.8868159203980099,0.8835820895522394
222,0.001,688,513,175,,0.9302325581395349,0.875,0.8468992248062016,0.8619186046511628,0.852325581395349
223,0.001,2,,,truncated_max_new_tokens,,,,,
224,0.001,2975,2011,964,,0.9690265486725663,0.879424778761062,0.86061946902655,0.8495575221238938,0.8619469026548711
225,0.001,1739,1563,176,,0.9423076923076923,0.9057692307692308,0.8743589743589735,0.8875,0.8846153846153855
226,0.001,820,624,196,,0.9540636042402827,0.9151943462897526,0.9104829210836268,0.9019434628975265,0.9074204946996481
227,0.001,701,238,463,,0.9447852760736196,0.8558282208588958,0.844580777096115,0.8404907975460123,0.8380368098159502
228,0.001,1586,1385,201,,0.9814814814814815,0.9518518518518518,0.9469135802469131,0.9333333333333333,0.9340740740740755
229,0.001,931,817,114,,0.9753521126760564,0.9242957746478874,0.9389671361502342,0.9295774647887324,0.9183098591549312
230,0.001,594,533,61,,0.967032967032967,0.9423076923076923,0.9194139194139188,0.9354395604395604,0.9329670329670333
231,0.001,1499,422,1077,,0.902027027027027,0.8344594594594594,0.8277027027027012,0.816722972972973,0.815540540540542
232,0.001,3407,2255,1152,,0.9539748953974896,0.8786610878661087,0.9051603905160382,0.8964435146443515,0.8845188284518845
233,0.001,520,518,2,,0.9788359788359788,0.9841269841269841,0.9700176366843031,0.9748677248677249,0.9820105820105821
234,0.001,1014,573,441,,0.9152542372881356,0.9067796610169492,0.9005649717514109,0.9101694915254237,0.9098305084745779
235,0.001,1253,1017,236,,0.9013157894736842,0.8898026315789473,0.8826754385964906,0.8717105263157895,0.8828947368421074
236,0.001,699,515,184,,0.967741935483871,0.8951612903225806,0.8978494623655914,0.8978494623655914,0.9064516129032264
237,0.001,3643,2787,856,,0.9692028985507246,0.9402173913043478,0.9202898550724659,0.9207427536231884,0.9137681159420319
238,0.001,696,289,407,,0.9213483146067416,0.8567415730337079,0.8370786516853931,0.8342696629213483,0.8516853932584266
239,0.001,733,150,583,,0.7588424437299035,0.6237942122186495,0.5852090032154332,0.590032154340836,0.5948553054662379
240,0.001,791,179,612,,0.9463414634146341,0.848780487804878,0.8487804878048776,0.8463414634146341,0.8439024390243902
241,0.001,762,376,386,,0.9361702127659575,0.8652482269503546,0.8486997635933815,0.8315602836879432,0.8439716312056725
242,0.001,1241,905,336,,0.9845201238390093,0.9380804953560371,0.9236326109391121,0.9256965944272446,0.9250773993808068
243,0.001,704,668,36,,0.9319727891156463,0.9081632653061225,0.9251700680272109,0.9285714285714286,0.9265306122448976
244,0.001,564,448,116,,0.9587155963302753,0.8967889908256881,0.8929663608562687,0.908256880733945,0.8889908256880747
245,0.001,685,513,172,,0.945054945054945,0.9120879120879121,0.8864468864468863,0.9175824175824175,0.9032967032967035
246,0.001,1407,1304,103,,0.9657794676806084,0.9429657794676806,0.9188846641318116,0.9268060836501901,0.9178707224334617
247,0.001,923,48,875,,0.9090909090909091,0.8337662337662337,0.8060606060606056,0.7896103896103897,0.8020779220779252
248,0.001,2,,,truncated_max_new_tokens,,,,,
249,0.001,532,367,165,,0.9166666666666666,0.9100877192982456,0.8757309941520462,0.8848684210526315,0.8614035087719307
